n,m,time,name
51200,80,374,Dijkstra
51200,160,436,Dijkstra
51200,160,451,Dijkstra
51200,160,405,Dijkstra
51200,160,389,Dijkstra
51200,160,405,Dijkstra
51200,160,420,Dijkstra
51200,160,389,Dijkstra
51200,160,405,Dijkstra
51200,160,389,Dijkstra
51200,160,421,Dijkstra
51200,320,467,Dijkstra
51200,320,452,Dijkstra
51200,320,436,Dijkstra
51200,320,451,Dijkstra
51200,320,514,Dijkstra
51200,320,451,Dijkstra
51200,320,483,Dijkstra
51200,320,467,Dijkstra
51200,320,467,Dijkstra
51200,320,514,Dijkstra
51200,640,857,Dijkstra
51200,640,904,Dijkstra
51200,640,919,Dijkstra
51200,640,857,Dijkstra
51200,640,842,Dijkstra
51200,640,966,Dijkstra
51200,640,889,Dijkstra
51200,640,1029,Dijkstra
51200,640,810,Dijkstra
51200,640,873,Dijkstra
51200,1280,2308,Dijkstra
51200,1280,2293,Dijkstra
51200,1280,2324,Dijkstra
51200,1280,2371,Dijkstra
51200,1280,2651,Dijkstra
51200,1280,2292,Dijkstra
51200,1280,2464,Dijkstra
51200,1280,2339,Dijkstra
51200,1280,2417,Dijkstra
51200,1280,2402,Dijkstra
102400,10,717,Dijkstra
102400,10,764,Dijkstra
102400,10,702,Dijkstra
102400,10,702,Dijkstra
102400,10,732,Dijkstra
102400,10,670,Dijkstra
102400,10,733,Dijkstra
102400,10,701,Dijkstra
102400,10,701,Dijkstra
102400,10,779,Dijkstra
102400,20,748,Dijkstra
102400,20,670,Dijkstra
102400,20,701,Dijkstra
102400,20,686,Dijkstra
102400,20,733,Dijkstra
102400,20,701,Dijkstra
102400,20,702,Dijkstra
102400,20,670,Dijkstra
102400,20,717,Dijkstra
102400,20,701,Dijkstra
102400,40,717,Dijkstra
102400,40,702,Dijkstra
102400,40,717,Dijkstra
102400,40,702,Dijkstra
102400,40,717,Dijkstra
102400,40,748,Dijkstra
102400,40,748,Dijkstra
102400,40,701,Dijkstra
102400,40,732,Dijkstra
102400,40,686,Dijkstra
102400,80,717,Dijkstra
102400,80,702,Dijkstra
102400,80,733,Dijkstra
102400,80,717,Dijkstra
102400,80,732,Dijkstra
102400,80,733,Dijkstra
102400,80,748,Dijkstra
102400,80,702,Dijkstra
102400,80,748,Dijkstra
102400,80,701,Dijkstra
102400,160,779,Dijkstra
102400,160,748,Dijkstra
102400,160,764,Dijkstra
102400,160,732,Dijkstra
102400,160,748,Dijkstra
102400,160,779,Dijkstra
102400,160,811,Dijkstra
102400,160,795,Dijkstra
102400,160,748,Dijkstra
102400,160,685,Dijkstra
102400,320,982,Dijkstra
102400,320,904,Dijkstra
102400,320,966,Dijkstra
102400,320,889,Dijkstra
102400,320,857,Dijkstra
102400,320,873,Dijkstra
102400,320,841,Dijkstra
102400,320,920,Dijkstra
102400,320,795,Dijkstra
102400,320,826,Dijkstra
102400,640,1310,Dijkstra
102400,640,1184,Dijkstra
102400,640,1294,Dijkstra
102400,640,1309,Dijkstra
102400,640,1357,Dijkstra
102400,640,1325,Dijkstra
102400,640,1309,Dijkstra
102400,640,1279,Dijkstra
102400,640,1326,Dijkstra
102400,640,1263,Dijkstra
102400,1280,3119,Dijkstra
102400,1280,2901,Dijkstra
102400,1280,3260,Dijkstra
102400,1280,3104,Dijkstra
102400,1280,3166,Dijkstra
102400,1280,3182,Dijkstra
102400,1280,2917,Dijkstra
102400,1280,3120,Dijkstra
102400,1280,2978,Dijkstra
102400,1280,2932,Dijkstra
